id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
6476,Strark,ios web,Referral,1/2/16,1/2/16,2/5/16,Mercedes-Benz,ML 350,2015.0,
6477,Berton,other,Paid,1/26/16,1/30/16,,,,,
6478,Berton,android web,Referral,1/25/16,1/27/16,,,,,
6479,Strark,windows,Referral,1/7/16,1/11/16,1/12/16,Toyota,Camry,2005.0,
6480,Strark,,Referral,1/3/16,,,,,,
6481,Strark,windows,Organic,1/6/16,1/22/16,2/2/16,Kia,Optima,2013.0,
6482,Strark,ios web,Referral,1/4/16,1/29/16,2/24/16,Lexus,GS,2016.0,
6483,Berton,android web,Paid,1/3/16,1/23/16,,,,,
6484,Berton,windows,Organic,1/21/16,2/6/16,,,,,
6485,Berton,ios web,Organic,1/2/16,1/21/16,,,,,
6486,Strark,,Referral,1/27/16,,,,,,
6487,Berton,mac,Referral,1/17/16,,,,,,
6488,Strark,ios web,Paid,1/6/16,2/25/16,,,,,
6489,Strark,other,Paid,1/27/16,1/29/16,,,,,
6490,Wrouver,android web,Organic,1/19/16,,,,,,
6491,Strark,ios web,Paid,1/19/16,,,,,,
6492,Strark,,Organic,1/7/16,,,,,,
6493,Berton,other,Paid,1/26/16,2/23/16,,,,,
6494,Strark,other,Paid,1/21/16,1/24/16,1/24/16,Kia,Optima,2014.0,
6495,Strark,android web,Referral,1/4/16,1/15/16,1/17/16,Toyota,Prius C,2012.0,
6496,Berton,ios web,Referral,1/17/16,1/20/16,1/20/16,Toyota,Camry,2013.0,1/24/16
6497,Berton,mac,Organic,1/29/16,1/30/16,,,,,
6498,Berton,,Organic,1/20/16,1/21/16,1/21/16,Toyota,4Runner,2001.0,1/22/16
6499,Strark,mac,Referral,1/25/16,2/5/16,2/5/16,BMW,3-series,2002.0,
6500,Berton,ios web,Paid,1/28/16,1/29/16,,,,,
6501,Wrouver,mac,Paid,1/30/16,1/30/16,2/2/16,Volkswagen,Jetta,2013.0,
6502,Wrouver,mac,Paid,1/21/16,1/23/16,,,,,
6503,Berton,android web,Paid,1/16/16,1/19/16,,,,,
6504,Berton,windows,Paid,1/4/16,1/11/16,,,,,
6505,Berton,android web,Paid,1/14/16,1/30/16,2/10/16,Hyundai,Sonata,2014.0,
6506,Strark,ios web,Organic,1/24/16,1/29/16,2/1/16,Hyundai,Elantra,2013.0,
6507,Strark,windows,Paid,1/29/16,2/7/16,,,,,
6508,Berton,android web,Paid,1/16/16,,,,,,
6509,Strark,ios web,Referral,1/11/16,1/18/16,,,,,
6510,Berton,mac,Organic,1/24/16,,,,,,
6511,Berton,android web,Referral,1/7/16,1/9/16,,,,,
6512,Strark,ios web,Paid,1/28/16,2/5/16,,,,,
6513,Berton,,Referral,1/9/16,1/10/16,,,,,
6514,Strark,android web,Paid,1/19/16,1/23/16,,,,,
6515,Wrouver,windows,Paid,1/25/16,2/8/16,,,,,
6516,Strark,ios web,Referral,1/13/16,1/16/16,,,,,
6517,Strark,,Referral,1/6/16,,,,,,
6518,Strark,ios web,Organic,1/24/16,1/26/16,2/6/16,BMW,3-series,2014.0,
6519,Strark,,Organic,1/19/16,1/24/16,,,,,
6520,Strark,ios web,Referral,1/29/16,,,,,,
6521,Berton,android web,Paid,1/26/16,,,,,,
6522,Strark,mac,Referral,1/28/16,2/2/16,2/7/16,Toyota,Camry,2014.0,2/10/16
6523,Wrouver,mac,Organic,1/5/16,,,,,,
6524,Strark,,Organic,1/23/16,,,,,,
6525,Wrouver,mac,Referral,1/2/16,1/9/16,1/9/16,Toyota,Prius+,2015.0,1/9/16
6526,Strark,ios web,Paid,1/19/16,1/19/16,1/25/16,Toyota,RAV4,2014.0,
6527,Berton,ios web,Organic,1/21/16,1/27/16,,,,,
6528,Strark,,Referral,1/9/16,1/27/16,,,,,
6529,Strark,android web,Referral,1/8/16,1/13/16,1/29/16,Kia,Optima,2015.0,
6530,Wrouver,android web,Referral,1/30/16,2/7/16,2/13/16,Nissan,Altima,2014.0,
6531,Strark,android web,Paid,1/19/16,1/30/16,,,,,
6532,Berton,,Referral,1/6/16,2/4/16,,,,,
6533,Strark,other,Referral,1/25/16,1/30/16,,,,,
6534,Strark,android web,Paid,1/21/16,2/4/16,2/27/16,Honda,Accord,2008.0,
6535,Berton,ios web,Referral,1/24/16,1/27/16,,,,,
6536,Strark,ios web,Paid,1/22/16,2/7/16,2/24/16,Jeep,Grand Cherokee,2015.0,
6537,Berton,ios web,Organic,1/26/16,1/30/16,,,,,
6538,Wrouver,ios web,Organic,1/17/16,1/28/16,,,,,
6539,Berton,ios web,Referral,1/20/16,2/11/16,2/11/16,Volkswagen,Touareg,2008.0,
6540,Berton,android web,Paid,1/10/16,1/11/16,,,,,
6541,Strark,ios web,Paid,1/25/16,1/27/16,,,,,
6542,Strark,android web,Paid,1/5/16,,,,,,
6543,Berton,other,Paid,1/17/16,1/25/16,2/18/16,Nissan,Xterra,2014.0,
6544,Strark,android web,Paid,1/25/16,,,,,,
6545,Wrouver,android web,Paid,1/26/16,,,,,,
6546,Wrouver,android web,Paid,1/29/16,,,,,,
6547,Strark,ios web,Paid,1/24/16,2/1/16,2/4/16,Nissan,Altima,2013.0,
6548,Wrouver,mac,Referral,1/5/16,1/10/16,1/27/16,Mercedes-Benz,C-Class,2013.0,2/2/16
6549,Strark,mac,Organic,1/14/16,1/23/16,,,,,
6550,Berton,android web,Organic,1/26/16,,,,,,
6551,Berton,ios web,Referral,1/8/16,2/9/16,1/31/16,Toyota,Prius V,2013.0,
6552,Strark,ios web,Paid,1/7/16,,,,,,
6553,Strark,,Organic,1/4/16,1/20/16,,,,,
6554,Strark,ios web,Paid,1/2/16,1/11/16,1/30/16,Infiniti,G Sedan,2007.0,
6555,Berton,windows,Paid,1/8/16,,,,,,
6556,Strark,android web,Paid,1/19/16,,,,,,
6557,Berton,ios web,Organic,1/18/16,1/21/16,,,,,
6558,Strark,android web,Paid,1/27/16,2/13/16,,,,,
6559,Berton,ios web,Referral,1/12/16,1/13/16,1/22/16,Nissan,Altima,2012.0,
6560,Strark,ios web,Referral,1/10/16,1/12/16,1/13/16,Nissan,Rogue,2016.0,1/15/16
6561,Strark,other,Organic,1/6/16,1/21/16,,,,,
6562,Strark,,Referral,1/7/16,1/9/16,,,,,
6563,Strark,ios web,Referral,1/23/16,2/15/16,1/31/16,Toyota,Prius V,2014.0,
6564,Strark,ios web,Referral,1/3/16,1/3/16,1/3/16,Volkswagen,Jetta,2014.0,1/5/16
6565,Berton,android web,Paid,1/7/16,1/7/16,1/12/16,Honda,Accord,2015.0,1/14/16
6566,Strark,,Referral,1/12/16,,,,,,
6567,Strark,ios web,Organic,1/25/16,2/17/16,,,,,
6568,Strark,windows,Paid,1/21/16,2/3/16,2/16/16,Toyota,Corolla,2008.0,
6569,Berton,mac,Paid,1/13/16,1/17/16,,,,,
6570,Berton,,Referral,1/25/16,,,,,,
6571,Strark,mac,Organic,1/13/16,1/13/16,1/15/16,Toyota,Prius V,2014.0,1/15/16
6572,Berton,android web,Paid,1/22/16,,,,,,
6573,Berton,android web,Referral,1/12/16,1/12/16,1/12/16,Ford,Fusion,2013.0,1/14/16
6574,Strark,windows,Paid,1/14/16,1/23/16,,,,,
6575,Strark,,Paid,1/25/16,1/29/16,,,,,
6576,Strark,other,Paid,1/9/16,2/4/16,,,,,
6577,Strark,ios web,Paid,1/10/16,1/10/16,1/10/16,Mercedes-Benz,R-Class,2012.0,1/17/16
6578,Strark,ios web,Referral,1/12/16,1/13/16,1/14/16,Honda,Accord,2013.0,
6579,Strark,ios web,Paid,1/14/16,1/31/16,2/27/16,Toyota,Prius V,2015.0,
6580,Strark,ios web,Paid,1/20/16,1/20/16,,,,,
6581,Strark,android web,Paid,1/19/16,2/14/16,,,,,
6582,Strark,ios web,Referral,1/18/16,2/5/16,2/8/16,Kia,Optima,2015.0,
6583,Berton,android web,Referral,1/26/16,1/27/16,1/27/16,Toyota,Sienna,2008.0,
6584,Strark,windows,Organic,1/3/16,,,,,,
6585,Strark,other,Paid,1/15/16,2/12/16,,,,,
6586,Berton,ios web,Referral,1/16/16,1/26/16,1/28/16,Ford,Focus,2014.0,2/9/16
6587,Strark,mac,Paid,1/12/16,1/22/16,1/22/16,Kia,Forte,2010.0,1/26/16
6588,Wrouver,windows,Organic,1/17/16,1/23/16,,,,,
6589,Berton,android web,Paid,1/11/16,,,,,,
6590,Berton,windows,Referral,1/11/16,1/11/16,1/17/16,Suzuki,XL7,2008.0,1/20/16
6591,Wrouver,android web,Paid,1/26/16,,,,,,
6592,Strark,other,Paid,1/7/16,2/6/16,2/24/16,Chevrolet,Silverado 1500,2008.0,
6593,Berton,windows,Paid,1/27/16,2/15/16,,,,,
6594,Wrouver,windows,Organic,1/13/16,1/14/16,,,,,
6595,Strark,ios web,Organic,1/4/16,1/5/16,1/6/16,Dodge,Avenger,2012.0,1/12/16
6596,Strark,ios web,Referral,1/26/16,2/2/16,2/6/16,Nissan,Altima,2013.0,
6597,Strark,android web,Referral,1/12/16,1/12/16,,,,,
6598,Strark,windows,Paid,1/5/16,1/16/16,,,,,
6599,Strark,android web,Paid,1/25/16,,,,,,
6600,Strark,windows,Organic,1/24/16,2/1/16,,,,,
6601,Strark,other,Paid,1/25/16,,,,,,
6602,Berton,ios web,Referral,1/18/16,1/20/16,1/22/16,Toyota,Camry,2014.0,1/23/16
6603,Berton,,Referral,1/1/16,,,,,,
6604,Strark,ios web,Paid,1/20/16,2/13/16,,,,,
6605,Strark,android web,Referral,1/15/16,1/23/16,2/4/16,Hyundai,Sonata,2016.0,
6606,Berton,mac,Organic,1/16/16,1/26/16,,,,,
6607,Strark,windows,Organic,1/4/16,2/10/16,2/18/16,Lexus,IS,2008.0,
6608,Berton,android web,Organic,1/5/16,1/11/16,1/12/16,Honda,CR-V,2004.0,1/18/16
6609,Strark,android web,Organic,1/24/16,1/26/16,,,,,
6610,Strark,other,Paid,1/22/16,2/16/16,,,,,
6611,Berton,windows,Organic,1/7/16,1/22/16,2/10/16,Nissan,Sentra,2014.0,
6612,Berton,mac,Paid,1/3/16,1/17/16,,,,,
6613,Strark,windows,Organic,1/20/16,,,,,,
6614,Strark,mac,Paid,1/19/16,1/22/16,,,,,
6615,Berton,ios web,Paid,1/3/16,,,,,,
6616,Berton,ios web,Paid,1/9/16,1/11/16,,,,,
6617,Wrouver,ios web,Organic,1/26/16,2/9/16,,,,,
6618,Strark,ios web,Paid,1/5/16,,,,,,
6619,Strark,ios web,Paid,1/2/16,1/6/16,,,,,
6620,Strark,ios web,Referral,1/19/16,1/21/16,1/21/16,Chevrolet,Cruze,2013.0,2/9/16
6621,Strark,ios web,Organic,1/30/16,1/31/16,2/10/16,Toyota,Camry,2016.0,
6622,Berton,,Referral,1/9/16,,,,,,
6623,Berton,mac,Paid,1/12/16,1/27/16,,,,,
6624,Strark,android web,Referral,1/26/16,2/7/16,2/7/16,Chevrolet,Cruze,2012.0,
6625,Strark,mac,Organic,1/12/16,1/20/16,,,,,
6626,Strark,android web,Paid,1/14/16,1/29/16,,,,,
6627,Strark,ios web,Organic,1/10/16,1/21/16,,,,,
6628,Berton,android web,Paid,1/11/16,1/21/16,,,,,
6629,Strark,,Organic,1/25/16,,,,,,
6630,Strark,,Organic,1/29/16,,,,,,
6631,Strark,mac,Paid,1/22/16,1/22/16,,,,,
6632,Berton,android web,Referral,1/7/16,1/13/16,,,,,
6633,Berton,ios web,Organic,1/20/16,1/23/16,,,,,
6634,Strark,mac,Organic,1/14/16,1/20/16,,,,,
6635,Strark,ios web,Referral,1/13/16,1/30/16,2/2/16,Toyota,Prius V,2015.0,2/8/16
6636,Strark,windows,Paid,1/22/16,,,,,,
6637,Strark,windows,Organic,1/23/16,1/23/16,,,,,
6638,Strark,android web,Paid,1/26/16,,,,,,
6639,Berton,android web,Organic,1/10/16,1/12/16,1/12/16,Ford,Fusion,2014.0,1/23/16
6640,Berton,,Organic,1/2/16,,,Tesla,Model S,2016.0,
6641,Strark,android web,Paid,1/3/16,1/12/16,,,,,
6642,Strark,ios web,Paid,1/11/16,1/22/16,,,,,
6643,Berton,ios web,Referral,1/17/16,1/22/16,,,,,
6644,Strark,ios web,Organic,1/13/16,1/21/16,,,,,
6645,Strark,ios web,Organic,1/24/16,1/28/16,,,,,
6646,Strark,mac,Paid,1/18/16,1/31/16,,,,,
6647,Wrouver,android web,Referral,1/20/16,1/21/16,,,,,
6648,Strark,ios web,Organic,1/4/16,,,,,,
6649,Wrouver,windows,Organic,1/6/16,1/7/16,1/10/16,Mazda,MAZDA3,2016.0,
6650,Berton,ios web,Paid,1/27/16,,2/22/16,Hyundai,Elantra,2013.0,
6651,Berton,android web,Paid,1/20/16,1/29/16,,,,,
6652,Wrouver,ios web,Paid,1/6/16,1/8/16,,,,,
6653,Strark,mac,Paid,1/29/16,2/25/16,2/29/16,Honda,Accord,2016.0,
6654,Strark,ios web,Paid,1/24/16,,,,,,
6655,Strark,ios web,Paid,1/1/16,1/28/16,,,,,
6656,Strark,,Referral,1/1/16,,,,,,
6657,Strark,mac,Organic,1/11/16,2/13/16,,,,,
6658,Berton,windows,Paid,1/22/16,1/31/16,2/5/16,Hyundai,Sonata,2011.0,2/10/16
6659,Strark,android web,Paid,1/25/16,,,,,,
6660,Berton,android web,Paid,1/1/16,1/15/16,,,,,
6661,Strark,windows,Paid,1/27/16,1/31/16,2/4/16,Lexus,IS,2010.0,2/6/16
6662,Berton,ios web,Organic,1/3/16,1/6/16,2/16/16,Toyota,Camry,2012.0,
6663,Strark,ios web,Paid,1/25/16,2/4/16,,,,,
6664,Wrouver,other,Paid,1/16/16,,,,,,
6665,Berton,android web,Paid,1/10/16,1/22/16,,,,,
6666,Berton,,Referral,1/4/16,,,,,,
6667,Strark,other,Organic,1/19/16,1/21/16,1/24/16,Honda,Fit,2007.0,1/26/16
6668,Strark,ios web,Paid,1/5/16,1/21/16,,,,,
6669,Wrouver,ios web,Organic,1/30/16,2/13/16,,,,,
6670,Strark,windows,Organic,1/23/16,2/12/16,2/23/16,Nissan,Juke,2011.0,
6671,Strark,ios web,Paid,1/5/16,1/7/16,1/12/16,Toyota,4Runner,2008.0,
6672,Berton,,Referral,1/7/16,,,,,,
6673,Wrouver,ios web,Paid,1/29/16,,,,,,
6674,Strark,android web,Organic,1/25/16,1/31/16,2/4/16,Jeep,Renegade,2015.0,
6675,Berton,windows,Referral,1/13/16,1/27/16,1/30/16,Acura,TSX,2010.0,1/31/16
6676,Strark,ios web,Referral,1/1/16,1/6/16,2/9/16,Volkswagen,Passat,2014.0,
6677,Berton,mac,Organic,1/30/16,2/1/16,,,,,
6678,Strark,windows,Organic,1/20/16,1/21/16,1/22/16,Mercedes-Benz,C-Class,2012.0,
6679,Strark,ios web,Paid,1/7/16,1/31/16,,,,,
6680,Strark,ios web,Paid,1/16/16,2/20/16,,,,,
6681,Berton,ios web,Paid,1/30/16,,,,,,
6682,Berton,windows,Paid,1/8/16,1/8/16,1/16/16,Dodge,Charger,2015.0,1/24/16
6683,Berton,android web,Referral,1/11/16,1/15/16,,,,,
6684,Strark,windows,Paid,1/19/16,2/7/16,1/23/16,Toyota,Prius V,2010.0,
6685,Wrouver,ios web,Referral,1/12/16,1/16/16,1/20/16,Toyota,Corolla,2016.0,1/20/16
6686,Berton,android web,Referral,1/4/16,1/20/16,,,,,
6687,Strark,windows,Paid,1/7/16,1/10/16,,,,,
6688,Berton,windows,Referral,1/29/16,2/12/16,2/17/16,Honda,Accord,2012.0,
6689,Berton,ios web,Referral,1/3/16,1/3/16,,,,,
6690,Strark,,Referral,1/10/16,1/16/16,,,,,
6691,Berton,ios web,Paid,1/12/16,1/19/16,,,,,
6692,Strark,other,Organic,1/14/16,1/29/16,,,,,
6693,Strark,ios web,Organic,1/7/16,1/26/16,,,,,
6694,Berton,ios web,Organic,1/17/16,1/17/16,1/24/16,Chevrolet,Cavalier,2005.0,1/24/16
6695,Strark,android web,Paid,1/22/16,2/6/16,,,,,
6696,Wrouver,ios web,Referral,1/10/16,,,,,,
6697,Strark,ios web,Paid,1/13/16,2/1/16,,,,,
6698,Strark,android web,Referral,1/20/16,1/23/16,,,,,
6699,Berton,android web,Paid,1/14/16,1/15/16,,,,,
6700,Berton,ios web,Organic,1/27/16,2/1/16,2/14/16,Scion,xB,2006.0,2/14/16
6701,Strark,other,Paid,1/17/16,1/28/16,,,,,
6702,Berton,ios web,Paid,1/22/16,2/6/16,,,,,
6703,Berton,android web,Paid,1/1/16,,,,,,
6704,Strark,android web,Organic,1/6/16,,1/28/16,Toyota,Camry,2014.0,
6705,Wrouver,,Organic,1/19/16,,,,,,
6706,Berton,mac,Organic,1/13/16,1/18/16,,,,,
6707,Wrouver,android web,Paid,1/5/16,1/14/16,,,,,
6708,Strark,windows,Organic,1/22/16,1/25/16,,,,,
6709,Strark,android web,Referral,1/14/16,2/19/16,,,,,
6710,Berton,ios web,Referral,1/9/16,1/25/16,,,,,
6711,Berton,windows,Referral,1/2/16,1/2/16,1/3/16,Chevrolet,Tahoe,2013.0,1/8/16
6712,Berton,ios web,Referral,1/30/16,2/22/16,,,,,
6713,Berton,android web,Referral,1/8/16,1/17/16,2/13/16,Toyota,Corolla,2011.0,
6714,Strark,ios web,Paid,1/12/16,1/13/16,,,,,
6715,Berton,windows,Paid,1/16/16,1/29/16,2/26/16,Honda,Civic,2008.0,
6716,Strark,windows,Organic,1/22/16,2/4/16,,,,,
6717,Berton,other,Organic,1/27/16,2/2/16,,,,,
6718,Strark,android web,Referral,1/4/16,1/12/16,,,,,
6719,Strark,,Organic,1/7/16,1/10/16,,,,,
6720,Strark,ios web,Referral,1/13/16,2/12/16,2/29/16,Toyota,Camry,2015.0,
6721,Berton,other,Organic,1/24/16,,,,,,
6722,Berton,ios web,Referral,1/8/16,1/28/16,1/29/16,Nissan,Rogue,2012.0,
6723,Berton,,Organic,1/25/16,,,,,,
6724,Berton,ios web,Referral,1/2/16,1/10/16,,,,,
6725,Wrouver,mac,Organic,1/7/16,1/9/16,2/14/16,Ford,Focus,2014.0,
6726,Berton,windows,Paid,1/14/16,2/14/16,,,,,
6727,Wrouver,android web,Paid,1/14/16,1/27/16,2/1/16,Toyota,Prius,2010.0,
6728,Berton,android web,Paid,1/30/16,2/11/16,2/28/16,Dodge,Caravan,2013.0,
6729,Berton,android web,Referral,1/16/16,2/6/16,2/15/16,Chevrolet,Aveo,2009.0,
6730,Strark,android web,Referral,1/22/16,1/28/16,2/15/16,Jeep,Grand Cherokee,2007.0,
6731,Berton,mac,Paid,1/26/16,1/31/16,,,,,
6732,Berton,,Referral,1/11/16,,,,,,
6733,Strark,,Referral,1/1/16,,1/19/16,Mercedes-Benz,CLA-Class,2014.0,
6734,Strark,android web,Organic,1/29/16,1/29/16,,,,,
6735,Berton,ios web,Paid,1/8/16,1/20/16,2/10/16,Volkswagen,Jetta,2007.0,
6736,Strark,mac,Referral,1/4/16,1/6/16,,,,,
6737,Berton,ios web,Paid,1/7/16,1/10/16,,,,,
6738,Berton,mac,Paid,1/18/16,,,,,,
6739,Berton,ios web,Paid,1/25/16,,,,,,
6740,Berton,ios web,Referral,1/1/16,1/10/16,,,,,
6741,Strark,ios web,Paid,1/1/16,,,,,,
6742,Berton,ios web,Referral,1/10/16,1/14/16,,,,,
6743,Berton,android web,Organic,1/13/16,,,,,,
6744,Strark,ios web,Paid,1/5/16,1/8/16,2/6/16,Nissan,Pathfinder,2015.0,
6745,Wrouver,windows,Organic,1/5/16,1/5/16,1/8/16,GMC,Terrain,2011.0,1/9/16
6746,Strark,mac,Paid,1/6/16,2/9/16,,,,,
6747,Strark,android web,Referral,1/26/16,1/31/16,2/2/16,Acura,ILX,2013.0,2/3/16
6748,Berton,mac,Organic,1/6/16,1/15/16,1/31/16,Bicycle,Delivery,2016.0,
6749,Strark,mac,Paid,1/27/16,2/11/16,,,,,
6750,Berton,ios web,Organic,1/9/16,,,,,,
6751,Berton,android web,Paid,1/30/16,2/24/16,,,,,
6752,Berton,android web,Referral,1/1/16,1/2/16,1/3/16,Toyota,Prius V,2010.0,1/9/16
6753,Wrouver,android web,Paid,1/26/16,,,,,,
6754,Wrouver,ios web,Referral,1/27/16,2/6/16,2/8/16,Chevrolet,Malibu,2015.0,2/23/16
6755,Strark,,Referral,1/10/16,1/11/16,,,,,
6756,Berton,ios web,Paid,1/24/16,,,,,,
6757,Berton,android web,Referral,1/24/16,1/24/16,1/24/16,Hyundai,Elantra,2016.0,1/26/16
6758,Berton,android web,Paid,1/19/16,,,,,,
6759,Strark,windows,Organic,1/8/16,,,,,,
6760,Strark,,Referral,1/10/16,,,,,,
6761,Berton,mac,Paid,1/15/16,2/15/16,,,,,
6762,Berton,android web,Organic,1/1/16,1/11/16,,,,,
6763,Berton,ios web,Referral,1/11/16,1/14/16,1/20/16,Toyota,Corolla,2013.0,
6764,Berton,mac,Organic,1/4/16,1/5/16,,,,,
6765,Berton,ios web,Referral,1/19/16,1/30/16,,,,,
6766,Strark,,Referral,1/2/16,,,,,,
6767,Berton,ios web,Organic,1/7/16,1/25/16,,,,,
6768,Berton,other,Organic,1/6/16,1/6/16,,,,,
6769,Berton,ios web,Referral,1/2/16,1/25/16,,,,,
6770,Berton,android web,Organic,1/19/16,1/30/16,,,,,
6771,Berton,android web,Paid,1/20/16,,,,,,
6772,Berton,other,Paid,1/2/16,1/25/16,,,,,
6773,Strark,android web,Paid,1/26/16,1/27/16,,,,,
6774,Strark,ios web,Organic,1/13/16,1/13/16,1/15/16,Nissan,Rogue,2013.0,1/24/16
6775,Strark,ios web,Paid,1/4/16,,,,,,
6776,Berton,android web,Paid,1/1/16,,,,,,
6777,Strark,windows,Referral,1/23/16,,,,,,
6778,Berton,android web,Referral,1/22/16,2/2/16,,,,,
6779,Strark,android web,Organic,1/2/16,,,,,,
6780,Strark,windows,Paid,1/1/16,1/22/16,,,,,
6781,Strark,windows,Organic,1/13/16,1/16/16,1/19/16,Toyota,Corolla,2004.0,2/1/16
6782,Berton,ios web,Paid,1/16/16,1/18/16,,,,,
6783,Strark,ios web,Paid,1/22/16,1/25/16,1/27/16,Kia,Optima,2015.0,2/11/16
6784,Strark,android web,Paid,1/22/16,,,,,,
6785,Strark,android web,Paid,1/28/16,,,,,,
6786,Berton,,Referral,1/8/16,,,,,,
6787,Strark,android web,Paid,1/14/16,1/28/16,2/5/16,Nissan,Sentra,2013.0,
6788,Strark,android web,Paid,1/13/16,2/9/16,,,,,
6789,Strark,ios web,Referral,1/22/16,1/30/16,1/30/16,Toyota,Corolla,2014.0,2/5/16
6790,Strark,android web,Referral,1/22/16,2/1/16,,,,,
6791,Berton,other,Referral,1/21/16,1/22/16,2/16/16,Hyundai,Santa Fe Sport,2016.0,
6792,Berton,other,Paid,1/30/16,2/9/16,2/9/16,Jeep,Grand Cherokee,2014.0,2/10/16
6793,Strark,windows,Paid,1/22/16,1/30/16,,,,,
6794,Berton,ios web,Referral,1/25/16,1/25/16,1/30/16,Honda,Civic,2007.0,2/6/16
6795,Berton,other,Organic,1/27/16,1/27/16,1/31/16,Toyota,Highlander,2013.0,2/1/16
6796,Berton,mac,Organic,1/19/16,1/26/16,,,,,
6797,Strark,mac,Referral,1/19/16,2/11/16,,,,,
6798,Berton,ios web,Organic,1/9/16,1/24/16,2/3/16,Honda,Accord,2010.0,
6799,Strark,ios web,Organic,1/26/16,2/16/16,,,,,
6800,Strark,windows,Organic,1/9/16,1/12/16,,,,,
6801,Berton,ios web,Organic,1/19/16,1/19/16,1/19/16,Ford,Escape,2005.0,
6802,Strark,android web,Paid,1/5/16,,,,,,
6803,Berton,android web,Paid,1/11/16,,,,,,
6804,Berton,mac,Paid,1/13/16,,,,,,
6805,Berton,android web,Paid,1/7/16,1/9/16,,,,,
6806,Berton,ios web,Referral,1/11/16,1/11/16,1/11/16,Honda,Pilot,2014.0,1/15/16
6807,Strark,android web,Referral,1/17/16,1/28/16,2/9/16,Honda,Civic,2009.0,
6808,Strark,ios web,Paid,1/17/16,1/26/16,2/3/16,Toyota,Corolla,2014.0,
6809,Berton,ios web,Paid,1/12/16,1/29/16,,,,,
6810,Wrouver,android web,Organic,1/11/16,,,,,,
6811,Berton,windows,Referral,1/1/16,1/4/16,1/27/16,Hyundai,Sonata,2015.0,1/29/16
6812,Strark,ios web,Referral,1/9/16,1/13/16,,,,,
6813,Strark,mac,Referral,1/14/16,1/18/16,,,,,
6814,Berton,android web,Paid,1/1/16,,,,,,
6815,Berton,ios web,Organic,1/20/16,1/21/16,,,,,
6816,Strark,ios web,Organic,1/9/16,1/10/16,,,,,
6817,Berton,ios web,Organic,1/17/16,2/9/16,2/29/16,Scion,xB,2006.0,
6818,Strark,ios web,Organic,1/28/16,1/30/16,2/14/16,Toyota,Camry,2013.0,
6819,Strark,windows,Organic,1/16/16,1/17/16,1/19/16,Nissan,Sentra,2015.0,
6820,Strark,ios web,Paid,1/2/16,,,,,,
6821,Berton,ios web,Organic,1/2/16,1/16/16,,,,,
6822,Strark,android web,Referral,1/13/16,1/15/16,1/15/16,Nissan,Sentra,2015.0,1/26/16
6823,Strark,ios web,Paid,1/29/16,,,,,,
6824,Berton,windows,Organic,1/21/16,1/23/16,1/25/16,Toyota,Yaris,2008.0,2/18/16
6825,Strark,ios web,Organic,1/4/16,1/8/16,,,,,
6826,Wrouver,other,Organic,1/9/16,1/14/16,2/25/16,Subaru,Outback,2009.0,
6827,Strark,,Organic,1/28/16,,,,,,
6828,Wrouver,other,Paid,1/8/16,1/14/16,1/12/16,Audi,Q7,2008.0,1/22/16
6829,Strark,android web,Organic,1/26/16,2/1/16,2/5/16,Nissan,Altima,2009.0,
6830,Strark,ios web,Referral,1/12/16,1/20/16,,,,,
6831,Strark,,Referral,1/3/16,,,,,,
6832,Strark,mac,Organic,1/23/16,2/8/16,2/24/16,Honda,Civic,2015.0,
6833,Berton,android web,Paid,1/17/16,1/19/16,,,,,
6834,Berton,ios web,Referral,1/14/16,1/20/16,,,,,
6835,Strark,ios web,Paid,1/4/16,,,,,,
6836,Strark,mac,Organic,1/26/16,1/27/16,1/31/16,Infiniti,EX,2010.0,
6837,Strark,,Referral,1/1/16,,,,,,
6838,Strark,ios web,Referral,1/17/16,1/17/16,1/21/16,Toyota,Prius V,2014.0,1/28/16
6839,Wrouver,android web,Referral,1/23/16,1/24/16,,,,,
6840,Berton,ios web,Paid,1/30/16,2/21/16,,,,,
6841,Strark,android web,Paid,1/3/16,1/3/16,1/14/16,Nissan,Murano,2003.0,
6842,Strark,android web,Organic,1/8/16,1/21/16,,,,,
6843,Strark,android web,Paid,1/12/16,1/15/16,,,,,
6844,Berton,android web,Organic,1/5/16,,,,,,
6845,Strark,ios web,Organic,1/1/16,,,,,,
6846,Berton,android web,Paid,1/14/16,1/31/16,2/1/16,Toyota,Camry,2015.0,2/5/16
6847,Berton,mac,Paid,1/10/16,1/11/16,,,,,
6848,Strark,android web,Referral,1/4/16,1/8/16,1/9/16,Volkswagen,Jetta,2016.0,1/14/16
6849,Berton,android web,Paid,1/18/16,2/2/16,,,,,
6850,Strark,ios web,Referral,1/1/16,1/2/16,,,,,
6851,Wrouver,android web,Referral,1/2/16,1/7/16,1/4/16,Volkswagen,Jetta,2014.0,1/9/16
6852,Berton,windows,Organic,1/13/16,1/13/16,,,,,
6853,Wrouver,ios web,Referral,1/4/16,1/25/16,2/26/16,Nissan,Altima Hybrid,2008.0,
6854,Berton,,Referral,1/1/16,1/9/16,1/25/16,Chevrolet,Cruze,2016.0,
6855,Strark,windows,Paid,1/21/16,2/9/16,,,,,
6856,Berton,ios web,Paid,1/27/16,2/11/16,,,,,
6857,Wrouver,windows,Paid,1/6/16,2/1/16,,,,,
