id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
40481,Strark,,Organic,1/20/16,,,,,,
40482,Strark,ios web,Paid,1/24/16,,,,,,
40483,Berton,windows,Paid,1/25/16,,,,,,
40484,Strark,,Organic,1/20/16,,,,,,
40485,Wrouver,mac,Organic,1/7/16,,,,,,
40486,Wrouver,ios web,Organic,1/16/16,,,,,,
40487,Strark,ios web,Paid,1/9/16,,,,,,
40488,Berton,mac,Paid,1/28/16,,,,,,
40489,Berton,windows,Paid,1/28/16,,,,,,
40490,Strark,android web,Paid,1/6/16,,,,,,
40491,Strark,windows,Paid,1/13/16,,,,,,
40492,Wrouver,mac,Paid,1/14/16,,,,,,
40493,Berton,ios web,Paid,1/10/16,,,,,,
40494,Wrouver,ios web,Paid,1/28/16,,,,,,
40495,Wrouver,mac,Paid,1/10/16,,,,,,
40496,Berton,ios web,Paid,1/3/16,,,,,,
40497,Berton,,Organic,1/19/16,,,,,,
40498,Strark,,Referral,1/24/16,,,,,,
40499,Wrouver,windows,Paid,1/12/16,,,,,,
40500,Strark,android web,Referral,1/4/16,1/10/16,,,,,
40501,Berton,android web,Paid,1/23/16,,,,,,
40502,Strark,windows,Organic,1/29/16,,,,,,
40503,Strark,,Referral,1/6/16,,,,,,
40504,Berton,windows,Organic,1/20/16,,,,,,
40505,Strark,,Organic,1/20/16,,,,,,
40506,Strark,,Organic,1/5/16,,,,,,
40507,Strark,mac,Paid,1/12/16,,,,,,
40508,Berton,windows,Paid,1/2/16,,,,,,
40509,Berton,windows,Paid,1/21/16,,,,,,
40510,Berton,android web,Referral,1/11/16,,,,,,
40511,Strark,android web,Paid,1/15/16,,,,,,
40512,Berton,android web,Paid,1/16/16,,,,,,
40513,Strark,,Referral,1/26/16,,,,,,
40514,Strark,windows,Organic,1/1/16,,,,,,
40515,Strark,mac,Paid,1/26/16,2/12/16,,,,,
40516,Berton,android web,Organic,1/8/16,,,,,,
40517,Berton,,Referral,1/2/16,,,,,,
40518,Strark,windows,Paid,1/11/16,,,,,,
40519,Berton,mac,Paid,1/8/16,,,,,,
40520,Strark,android web,Paid,1/29/16,,,,,,
40521,Berton,windows,Paid,1/21/16,,,,,,
40522,Berton,android web,Organic,1/24/16,,,,,,
40523,Strark,android web,Referral,1/19/16,,,,,,
40524,Berton,android web,Referral,1/5/16,,,,,,
40525,Wrouver,ios web,Organic,1/11/16,,,,,,
40526,Strark,android web,Paid,1/1/16,,,,,,
40527,Strark,mac,Paid,1/3/16,,,,,,
40528,Berton,ios web,Referral,1/28/16,,,,,,
40529,Berton,ios web,Paid,1/22/16,,,,,,
40530,Strark,android web,Referral,1/12/16,,,,,,
40531,Berton,windows,Paid,1/13/16,,,,,,
40532,Berton,android web,Organic,1/26/16,,,,,,
40533,Berton,ios web,Paid,1/1/16,,,,,,
40534,Strark,ios web,Paid,1/13/16,,,,,,
40535,Berton,ios web,Paid,1/21/16,,,,,,
40536,Strark,android web,Paid,1/30/16,,,,,,
40537,Strark,ios web,Paid,1/29/16,2/19/16,,,,,
40538,Strark,android web,Paid,1/25/16,,,,,,
40539,Berton,android web,Paid,1/30/16,,,,,,
40540,Berton,mac,Paid,1/22/16,,,,,,
40541,Wrouver,android web,Paid,1/1/16,,,,,,
40542,Wrouver,windows,Paid,1/1/16,,,,,,
40543,Strark,mac,Paid,1/22/16,,,,,,
40544,Berton,other,Referral,1/10/16,,,,,,
40545,Berton,other,Organic,1/7/16,,,,,,
40546,Berton,android web,Paid,1/24/16,,,,,,
40547,Berton,,Referral,1/2/16,,,,,,
40548,Berton,ios web,Paid,1/14/16,,,,,,
40549,Berton,android web,Paid,1/6/16,,,,,,
40550,Strark,ios web,Paid,1/27/16,,,,,,
40551,Strark,ios web,Organic,1/26/16,,,,,,
40552,Strark,android web,Paid,1/10/16,,,,,,
40553,Wrouver,mac,Paid,1/4/16,,,,,,
40554,Berton,windows,Referral,1/5/16,,,,,,
40555,Berton,,Referral,1/9/16,,,,,,
40556,Berton,,Referral,1/7/16,,,,,,
40557,Berton,mac,Organic,1/3/16,,,,,,
40558,Strark,android web,Paid,1/14/16,,,,,,
40559,Strark,android web,Paid,1/9/16,,,,,,
40560,Strark,ios web,Paid,1/13/16,,,,,,
40561,Strark,android web,Paid,1/23/16,,,,,,
40562,Strark,,Referral,1/7/16,,,,,,
40563,Wrouver,ios web,Referral,1/25/16,,,,,,
40564,Strark,android web,Paid,1/11/16,,,,,,
40565,Strark,mac,Paid,1/26/16,,,,,,
40566,Wrouver,ios web,Paid,1/23/16,,,,,,
40567,Wrouver,mac,Paid,1/3/16,,,,,,
40568,Berton,android web,Organic,1/2/16,,,,,,
40569,Strark,ios web,Paid,1/25/16,,,,,,
40570,Berton,windows,Paid,1/13/16,,,,,,
40571,Strark,ios web,Paid,1/7/16,,,,,,
40572,Wrouver,ios web,Referral,1/15/16,,,,,,
40573,Berton,other,Paid,1/6/16,,,,,,
40574,Strark,mac,Organic,1/19/16,,,,,,
40575,Wrouver,ios web,Paid,1/16/16,,,,,,
40576,Berton,ios web,Paid,1/27/16,,,,,,
40577,Strark,other,Organic,1/26/16,,,,,,
40578,Strark,,Organic,1/5/16,,,,,,
40579,Strark,android web,Paid,1/30/16,,,,,,
40580,Strark,windows,Organic,1/15/16,,,,,,
40581,Berton,ios web,Paid,1/12/16,,,,,,
40582,Berton,ios web,Paid,1/23/16,,,,,,
40583,Berton,mac,Referral,1/25/16,,,,,,
40584,Strark,mac,Referral,1/26/16,1/29/16,,,,,
40585,Strark,,Referral,1/4/16,,,,,,
40586,Berton,ios web,Paid,1/26/16,,,,,,
40587,Strark,android web,Paid,1/14/16,,,,,,
40588,Strark,,Organic,1/19/16,,,,,,
40589,Strark,ios web,Referral,1/3/16,,,,,,
40590,Berton,android web,Paid,1/19/16,,,,,,
40591,Berton,windows,Paid,1/10/16,,,,,,
40592,Strark,android web,Paid,1/20/16,,,,,,
40593,Berton,other,Paid,1/15/16,,,,,,
40594,Strark,ios web,Organic,1/7/16,,,,,,
40595,Strark,ios web,Paid,1/25/16,,,,,,
40596,Strark,,Organic,1/21/16,,,,,,
40597,Strark,android web,Paid,1/27/16,,,,,,
40598,Strark,ios web,Paid,1/28/16,,,,,,
40599,Strark,android web,Referral,1/4/16,,,,,,
40600,Berton,,Organic,1/19/16,,,,,,
40601,Berton,,Referral,1/8/16,,,,,,
40602,Strark,android web,Paid,1/26/16,,,,,,
40603,Strark,,Referral,1/3/16,,,,,,
40604,Berton,android web,Paid,1/6/16,,,,,,
40605,Berton,windows,Paid,1/10/16,,,,,,
40606,Strark,windows,Organic,1/2/16,,,,,,
40607,Berton,,Organic,1/4/16,,,,,,
40608,Berton,windows,Paid,1/6/16,,,,,,
40609,Strark,android web,Paid,1/2/16,,,,,,
40610,Strark,android web,Organic,1/9/16,,,,,,
40611,Berton,,Referral,1/1/16,,,,,,
40612,Berton,ios web,Organic,1/16/16,,,,,,
40613,Berton,,Organic,1/30/16,,,,,,
40614,Berton,windows,Paid,1/6/16,,,,,,
40615,Strark,windows,Paid,1/27/16,,,,,,
40616,Strark,android web,Referral,1/23/16,,,,,,
40617,Wrouver,other,Paid,1/22/16,,,,,,
40618,Berton,ios web,Paid,1/21/16,,,,,,
40619,Strark,windows,Organic,1/14/16,,,,,,
40620,Strark,android web,Paid,1/23/16,,,,,,
40621,Berton,,Referral,1/4/16,,,,,,
40622,Strark,,Organic,1/25/16,,,,,,
40623,Berton,,Referral,1/5/16,,,,,,
40624,Wrouver,ios web,Paid,1/25/16,,,,,,
40625,Wrouver,other,Paid,1/20/16,,,,,,
40626,Berton,windows,Organic,1/7/16,,,,,,
40627,Strark,mac,Paid,1/17/16,,,,,,
40628,Strark,,Referral,1/26/16,,,,,,
40629,Wrouver,other,Paid,1/27/16,,,,,,
40630,Berton,,Referral,1/9/16,,,,,,
40631,Berton,mac,Paid,1/10/16,,,,,,
40632,Strark,android web,Referral,1/11/16,,,,,,
40633,Strark,,Referral,1/27/16,,,,,,
40634,Strark,ios web,Organic,1/27/16,,,,,,
40635,Berton,other,Paid,1/20/16,,,,,,
40636,Berton,android web,Paid,1/22/16,,,,,,
40637,Strark,android web,Paid,1/23/16,,,,,,
40638,Strark,android web,Paid,1/19/16,,,,,,
40639,Berton,,Referral,1/10/16,,,,,,
40640,Berton,windows,Paid,1/4/16,,,,,,
40641,Strark,,Referral,1/3/16,,,,,,
40642,Strark,ios web,Organic,1/24/16,1/25/16,2/1/16,Volkswagen,e-Golf,2010.0,
40643,Strark,android web,Paid,1/6/16,1/16/16,,,,,
40644,Strark,android web,Paid,1/22/16,2/6/16,,,,,
40645,Berton,mac,Organic,1/6/16,2/2/16,2/6/16,Lexus,IS,2001.0,
40646,Strark,android web,Paid,1/8/16,1/22/16,2/16/16,Kia,Forte,2016.0,
40647,Strark,android web,Referral,1/16/16,2/7/16,,,,,
40648,Strark,android web,Organic,1/24/16,,,,,,
40649,Strark,ios web,Referral,1/21/16,1/29/16,2/2/16,Toyota,Prius,2015.0,2/17/16
40650,Wrouver,mac,Referral,1/5/16,1/9/16,1/22/16,Acura,MDX,2005.0,
40651,Wrouver,windows,Paid,1/17/16,,,,,,
40652,Berton,ios web,Referral,1/2/16,1/18/16,,,,,
40653,Strark,android web,Paid,1/29/16,2/24/16,2/29/16,Toyota,Camry,2016.0,
40654,Berton,windows,Referral,1/4/16,1/17/16,2/1/16,Acura,RDX,2011.0,
40655,Strark,mac,Organic,1/16/16,1/18/16,2/23/16,Audi,A4,2005.0,
40656,Berton,other,Organic,1/15/16,1/17/16,,,,,1/26/16
40657,Strark,mac,Referral,1/5/16,2/7/16,,,,,
40658,Berton,ios web,Referral,1/3/16,2/8/16,,,,,
40659,Strark,other,Paid,1/26/16,1/26/16,2/14/16,Toyota,Sienna,2011.0,
40660,Berton,android web,Paid,1/4/16,,,,,,
40661,Strark,android web,Paid,1/22/16,2/24/16,,,,,
40662,Berton,ios web,Organic,1/10/16,2/18/16,,,,,
40663,Berton,mac,Organic,1/11/16,1/24/16,,,,,
40664,Berton,android web,Referral,1/4/16,1/7/16,,,,,
40665,Strark,other,Paid,1/11/16,1/11/16,,,,,
40666,Wrouver,mac,Paid,1/8/16,2/9/16,2/10/16,Toyota,RAV4,2007.0,
40667,Strark,,Referral,1/9/16,1/29/16,,,,,
40668,Strark,android web,Referral,1/30/16,,,,,,
40669,Berton,ios web,Referral,1/5/16,1/31/16,,,,,
40670,Berton,windows,Referral,1/14/16,2/1/16,1/24/16,Hyundai,Tucson,2013.0,1/28/16
40671,Strark,windows,Paid,1/3/16,1/4/16,1/4/16,Toyota,Camry,2016.0,1/21/16
40672,Berton,windows,Paid,1/20/16,1/20/16,1/20/16,Saturn,Outlook,2007.0,1/23/16
40673,Strark,ios web,Paid,1/9/16,1/13/16,,,,,
40674,Berton,windows,Paid,1/27/16,1/30/16,,,,,
40675,Strark,,Organic,1/26/16,1/28/16,,,,,
40676,Berton,ios web,Paid,1/7/16,1/9/16,1/10/16,Acura,TLX,2003.0,1/20/16
40677,Berton,mac,Organic,1/16/16,1/26/16,,,,,
40678,Wrouver,windows,Paid,1/5/16,,,,,,
40679,Berton,ios web,Referral,1/15/16,1/15/16,1/15/16,Acura,TSX,2012.0,
40680,Berton,mac,Referral,1/6/16,2/5/16,2/8/16,Lexus,ES,2004.0,
40681,Berton,android web,Referral,1/22/16,1/30/16,2/2/16,Ford,Fusion,2016.0,2/3/16
40682,Strark,windows,Organic,1/25/16,2/4/16,,,,,
40683,Strark,ios web,Paid,1/5/16,1/21/16,,,,,
40684,Strark,ios web,Organic,1/2/16,2/23/16,,,,,
40685,Wrouver,ios web,Organic,1/23/16,1/27/16,,,,,
40686,Berton,mac,Organic,1/24/16,2/10/16,,,,,
40687,Wrouver,android web,Referral,1/1/16,1/15/16,1/9/16,Dodge,Avenger,2008.0,1/22/16
40688,Berton,ios web,Referral,1/9/16,1/16/16,1/16/16,Toyota,Corolla,2016.0,
40689,Berton,,Organic,1/25/16,2/24/16,,,,,
40690,Berton,ios web,Referral,1/5/16,1/29/16,2/9/16,Toyota,Tacoma,2013.0,
40691,Strark,android web,Paid,1/1/16,1/3/16,1/4/16,Honda,Civic,2015.0,1/6/16
40692,Berton,,Referral,1/29/16,1/29/16,,,,,
40693,Berton,windows,Paid,1/30/16,1/30/16,,,,,
40694,Berton,ios web,Paid,1/28/16,1/29/16,,,,,
40695,Strark,android web,Organic,1/15/16,1/27/16,,,,,
40696,Wrouver,ios web,Referral,1/23/16,1/23/16,1/23/16,Nissan,Versa,2011.0,1/29/16
40697,Strark,windows,Paid,1/4/16,1/22/16,,,,,
40698,Berton,android web,Paid,1/1/16,2/1/16,2/16/16,Chrysler,PT Cruiser,2005.0,
40699,Berton,android web,Paid,1/2/16,,,,,,
40700,Strark,android web,Paid,1/27/16,,,,,,
40701,Berton,windows,Referral,1/22/16,1/22/16,1/23/16,Nissan,Pathfinder,2008.0,1/26/16
40702,Strark,ios web,Paid,1/17/16,1/27/16,,,,,
40703,Strark,ios web,Referral,1/11/16,1/16/16,,,,,
40704,Wrouver,ios web,Organic,1/14/16,1/17/16,,,,,
40705,Strark,android web,Referral,1/11/16,,,,,,
40706,Berton,android web,Paid,1/20/16,,,,,,
40707,Strark,ios web,Paid,1/30/16,,,,,,
40708,Wrouver,ios web,Paid,1/16/16,1/21/16,,,,,
40709,Berton,other,Paid,1/23/16,1/24/16,2/5/16,Hyundai,Sonata,2014.0,
40710,Strark,,Referral,1/10/16,1/22/16,2/2/16,Acura,RDX,2013.0,
40711,Wrouver,,Organic,1/30/16,,,,,,
40712,Strark,mac,Paid,1/22/16,1/22/16,1/22/16,Subaru,Outback,2010.0,1/26/16
40713,Berton,ios web,Paid,1/20/16,1/26/16,,,,,
40714,Berton,ios web,Paid,1/17/16,1/18/16,,,,,
40715,Berton,ios web,Organic,1/11/16,1/30/16,2/18/16,Toyota,Camry,2014.0,
40716,Strark,android web,Paid,1/23/16,,,,,,
40717,Strark,mac,Organic,1/21/16,2/3/16,,,,,
40718,Strark,android web,Paid,1/5/16,1/10/16,,,,,
40719,Strark,android web,Referral,1/23/16,2/5/16,2/25/16,Kia,Sportage,2016.0,
40720,Strark,ios web,Referral,1/29/16,2/15/16,,,,,
40721,Berton,android web,Paid,1/19/16,1/20/16,,,,,
40722,Strark,other,Organic,1/28/16,2/4/16,,,,,2/20/16
40723,Strark,android web,Paid,1/2/16,1/2/16,1/4/16,Hyundai,Santa Fe,2009.0,
40724,Berton,android web,Paid,1/10/16,2/18/16,,,,,
40725,Strark,windows,Paid,1/18/16,,,,,,
40726,Strark,,Referral,1/11/16,1/11/16,,,,,
40727,Berton,android web,Organic,1/19/16,2/15/16,,,,,
40728,Strark,ios web,Referral,1/14/16,1/30/16,,,,,
40729,Berton,ios web,Paid,1/19/16,2/3/16,2/17/16,Volkswagen,Passat,2014.0,
40730,Strark,windows,Paid,1/9/16,1/15/16,,,,,
40731,Strark,mac,Paid,1/9/16,,,,,,
40732,Berton,android web,Organic,1/26/16,1/28/16,,,,,
40733,Berton,windows,Organic,1/7/16,1/8/16,1/9/16,Mercedes-Benz,C-Class,2007.0,
40734,Strark,android web,Paid,1/26/16,1/31/16,2/17/16,Toyota,Sienna,1996.0,
40735,Berton,android web,Paid,1/28/16,,,,,,
40736,Berton,android web,Referral,1/30/16,2/2/16,2/17/16,Mitsubishi,Outlander,2013.0,
40737,Berton,mac,Paid,1/16/16,,,,,,
40738,Berton,android web,Referral,1/6/16,1/29/16,2/13/16,Ford,Expedition,2015.0,
40739,Wrouver,windows,Paid,1/9/16,1/14/16,1/22/16,Chevrolet,Cruze,2013.0,1/23/16
40740,Wrouver,ios web,Organic,1/27/16,2/6/16,,,,,
40741,Strark,ios web,Paid,1/14/16,1/24/16,,,,,
40742,Strark,android web,Paid,1/3/16,1/13/16,,,,,
40743,Berton,mac,Referral,1/22/16,2/2/16,2/4/16,Mercedes-Benz,C-Class,2006.0,
40744,Strark,ios web,Paid,1/2/16,,,,,,
40745,Wrouver,android web,Referral,1/19/16,1/28/16,,,,,
40746,Strark,windows,Paid,1/2/16,1/12/16,1/28/16,Chevrolet,Silverado 1500,2006.0,
40747,Strark,windows,Organic,1/4/16,1/8/16,2/1/16,Kia,Optima,2015.0,
40748,Strark,windows,Paid,1/27/16,2/8/16,2/20/16,Chevrolet,Traverse,2015.0,
40749,Berton,android web,Paid,1/23/16,,,,,,
40750,Strark,,Referral,1/21/16,,,,,,
40751,Strark,android web,Referral,1/4/16,1/7/16,1/7/16,Jeep,Renegade,2015.0,1/9/16
40752,Wrouver,android web,Referral,1/18/16,1/18/16,1/21/16,Toyota,RAV4,2008.0,1/26/16
40753,Berton,android web,Paid,1/12/16,1/15/16,,,,,
40754,Strark,android web,Referral,1/28/16,,,,,,
40755,Strark,android web,Paid,1/27/16,,,,,,
40756,Strark,ios web,Referral,1/13/16,1/23/16,1/23/16,Ford,Explorer,2011.0,1/31/16
40757,Berton,android web,Paid,1/12/16,1/18/16,,,,,
40758,Wrouver,ios web,Organic,1/22/16,,,,,,
40759,Berton,mac,Paid,1/16/16,,,,,,
40760,Strark,android web,Paid,1/14/16,,,,,,
40761,Strark,,Organic,1/20/16,2/1/16,,,,,
40762,Berton,,Referral,1/6/16,1/6/16,1/9/16,Cadillac,SRX,2010.0,1/13/16
40763,Berton,android web,Paid,1/3/16,,,Nissan,Versa,2010.0,
40764,Berton,ios web,Organic,1/27/16,1/27/16,1/28/16,Toyota,Prius C,2013.0,1/29/16
40765,Berton,other,Referral,1/16/16,1/26/16,2/9/16,Toyota,Yaris,2008.0,
40766,Strark,android web,Referral,1/7/16,1/7/16,1/13/16,Lincoln,Town Car,2008.0,
40767,Berton,ios web,Organic,1/15/16,1/31/16,,,,,
40768,Strark,ios web,Referral,1/3/16,1/21/16,1/26/16,Mercedes-Benz,E-Class,2012.0,
40769,Strark,android web,Organic,1/20/16,,,,,,
40770,Berton,android web,Paid,1/18/16,,,,,,
40771,Strark,android web,Paid,1/11/16,1/13/16,,,,,1/16/16
40772,Strark,ios web,Paid,1/11/16,1/14/16,1/14/16,Nissan,Altima,2013.0,1/16/16
40773,Strark,android web,Organic,1/22/16,1/22/16,,,,,
40774,Strark,,Referral,1/11/16,1/12/16,,,,,
40775,Berton,mac,Paid,1/29/16,,,,,,
40776,Berton,android web,Referral,1/13/16,1/16/16,,,,,
40777,Berton,mac,Paid,1/22/16,2/23/16,2/25/16,Lexus,IS,2015.0,
40778,Berton,windows,Paid,1/15/16,,,,,,
40779,Strark,,Organic,1/22/16,1/29/16,,,,,
40780,Berton,android web,Organic,1/30/16,2/3/16,,,,,
40781,Berton,windows,Paid,1/11/16,1/13/16,,,,,
40782,Berton,ios web,Referral,1/25/16,2/3/16,,,,,
40783,Berton,mac,Paid,1/24/16,2/18/16,,,,,
40784,Strark,android web,Paid,1/10/16,,,,,,
40785,Strark,android web,Organic,1/23/16,1/26/16,,,,,
40786,Strark,,Organic,1/26/16,2/17/16,,,,,
40787,Strark,ios web,Referral,1/15/16,1/27/16,,,,,
40788,Strark,android web,Paid,1/23/16,1/23/16,,,,,
40789,Berton,mac,Paid,1/11/16,2/10/16,,,,,
40790,Strark,,Referral,1/10/16,,,,,,
40791,Wrouver,android web,Referral,1/16/16,1/16/16,1/17/16,Dodge,Journey,2012.0,1/30/16
40792,Strark,windows,Organic,1/7/16,1/23/16,2/19/16,Audi,Q7,2011.0,
40793,Berton,android web,Organic,1/8/16,,,,,,
40794,Strark,,Referral,1/9/16,,,,,,
40795,Berton,ios web,Organic,1/21/16,2/2/16,2/5/16,Chevrolet,HHR,2009.0,
40796,Strark,,Referral,1/4/16,,,,,,
40797,Berton,ios web,Organic,1/1/16,,,,,,
40798,Strark,windows,Organic,1/14/16,1/24/16,,,,,
40799,Strark,android web,Referral,1/16/16,1/21/16,1/21/16,Chrysler,300,2007.0,2/7/16
40800,Berton,other,Organic,1/20/16,,,,,,
40801,Strark,other,Organic,1/21/16,1/21/16,,,,,
40802,Berton,ios web,Referral,1/15/16,1/25/16,1/25/16,Toyota,Prius,2015.0,1/27/16
40803,Berton,,Referral,1/7/16,1/18/16,,,,,
40804,Berton,ios web,Organic,1/8/16,,,,,,
40805,Strark,windows,Paid,1/15/16,2/5/16,,,,,
40806,Strark,android web,Referral,1/28/16,1/30/16,2/4/16,Chevrolet,Trax,2015.0,
40807,Berton,mac,Organic,1/17/16,1/25/16,,,,,
40808,Strark,ios web,Referral,1/8/16,1/8/16,1/12/16,Mercedes-Benz,GLK-Class,2014.0,1/17/16
40809,Strark,ios web,Referral,1/6/16,1/9/16,1/13/16,Chevrolet,Equinox,2015.0,
40810,Berton,ios web,Paid,1/21/16,2/7/16,,,,,
40811,Strark,,Referral,1/2/16,,,,,,
40812,Berton,android web,Paid,1/9/16,,,,,,
40813,Strark,mac,Organic,1/10/16,,,,,,
40814,Berton,android web,Paid,1/21/16,2/8/16,2/12/16,Nissan,Altima,2014.0,
40815,Berton,ios web,Referral,1/1/16,1/1/16,1/4/16,Toyota,Prius V,2006.0,1/21/16
40816,Wrouver,ios web,Organic,1/7/16,2/28/16,,,,,
40817,Berton,ios web,Organic,1/15/16,1/22/16,,,,,
40818,Strark,android web,Referral,1/20/16,1/25/16,2/4/16,Volkswagen,Jetta SportWagen,2015.0,
40819,Strark,mac,Paid,1/9/16,1/12/16,1/13/16,Honda,Accord,2014.0,1/29/16
40820,Strark,ios web,Paid,1/11/16,1/13/16,1/13/16,Toyota,Prius V,2015.0,1/13/16
40821,Strark,ios web,Referral,1/13/16,1/17/16,,,,,
40822,Berton,ios web,Paid,1/26/16,2/17/16,,,,,
40823,Strark,mac,Organic,1/21/16,1/21/16,1/21/16,Toyota,Corolla,2012.0,2/5/16
40824,Berton,other,Organic,1/12/16,1/13/16,,,,,
40825,Berton,ios web,Paid,1/25/16,,,,,,
40826,Strark,ios web,Paid,1/9/16,1/17/16,,,,,
40827,Strark,android web,Referral,1/9/16,1/31/16,2/14/16,Kia,Optima,2014.0,
40828,Strark,android web,Referral,1/29/16,2/9/16,,,,,
40829,Strark,ios web,Organic,1/11/16,1/13/16,1/17/16,Honda,Accord,2008.0,1/17/16
40830,Strark,windows,Organic,1/28/16,1/28/16,,,,,
40831,Strark,android web,Referral,1/11/16,,,,,,
40832,Strark,mac,Referral,1/5/16,2/15/16,,,,,
40833,Strark,ios web,Paid,1/16/16,1/18/16,1/18/16,Lincoln,Navigator L,2003.0,1/25/16
40834,Berton,mac,Referral,1/9/16,1/17/16,,,,,
40835,Berton,windows,Referral,1/26/16,2/18/16,,,,,
40836,Strark,,Referral,1/8/16,2/1/16,,,,,
40837,Berton,android web,Paid,1/20/16,1/28/16,1/25/16,Volkswagen,Passat,2013.0,
40838,Berton,mac,Paid,1/8/16,1/14/16,1/21/16,Mini,Cooper,2014.0,
40839,Strark,other,Referral,1/7/16,1/11/16,,,,,
40840,Strark,windows,Paid,1/26/16,2/7/16,,,,,
40841,Strark,android web,Paid,1/7/16,1/25/16,,,,,
40842,Berton,windows,Paid,1/27/16,1/29/16,,,,,
40843,Strark,mac,Paid,1/23/16,,,,,,
40844,Berton,ios web,Referral,1/21/16,1/22/16,2/3/16,Toyota,Prius V,2015.0,2/5/16
40845,Strark,android web,Paid,1/6/16,,,,,,
40846,Strark,windows,Referral,1/6/16,1/6/16,1/7/16,Dodge,Grand Caravan,2005.0,
40847,Berton,android web,Organic,1/5/16,2/15/16,2/8/16,Toyota,Camry,2015.0,
40848,Strark,ios web,Organic,1/13/16,1/22/16,,,,,
40849,Wrouver,ios web,Referral,1/15/16,1/22/16,,,,,
40850,Strark,windows,Organic,1/4/16,1/5/16,1/5/16,Volkswagen,Jetta,2014.0,1/9/16
40851,Strark,ios web,Paid,1/10/16,1/15/16,,,,,
40852,Strark,android web,Referral,1/20/16,1/29/16,2/7/16,Honda,Accord,2004.0,
40853,Berton,ios web,Paid,1/23/16,,,,,,
40854,Wrouver,windows,Organic,1/19/16,1/30/16,,,,,
40855,Berton,windows,Referral,1/2/16,1/2/16,1/2/16,Kia,Spectra,2003.0,1/16/16
40856,Strark,ios web,Organic,1/5/16,1/17/16,,,,,
40857,Berton,ios web,Paid,1/29/16,2/9/16,,,,,
40858,Strark,,Referral,1/5/16,,,,,,
40859,Berton,android web,Organic,1/25/16,1/25/16,,,,,
40860,Wrouver,android web,Referral,1/27/16,1/27/16,1/31/16,Toyota,Corolla,2014.0,2/17/16
40861,Strark,ios web,Paid,1/18/16,1/21/16,1/27/16,Mitsubishi,Outlander,2013.0,1/29/16
40862,Berton,ios web,Referral,1/17/16,1/17/16,,,,,
40863,Berton,ios web,Referral,1/4/16,1/6/16,,,,,
40864,Strark,other,Referral,1/20/16,2/14/16,,,,,
40865,Strark,,Referral,1/7/16,,,,,,
40866,Berton,ios web,Organic,1/12/16,,,,,,
40867,Strark,,Paid,1/25/16,,,,,,
40868,Strark,mac,Paid,1/2/16,1/9/16,,,,,
40869,Strark,,Referral,1/10/16,,,,,,
40870,Berton,android web,Paid,1/29/16,1/29/16,2/2/16,Toyota,Venza,2013.0,2/19/16
40871,Berton,ios web,Organic,1/20/16,2/16/16,,,,,
40872,Strark,ios web,Referral,1/2/16,1/29/16,2/18/16,Volvo,S40,2007.0,
40873,Berton,windows,Organic,1/11/16,1/26/16,,,,,
40874,Strark,ios web,Paid,1/29/16,,,,,,
40875,Strark,mac,Referral,1/22/16,1/24/16,2/5/16,Honda,Civic,2013.0,2/10/16
40876,Strark,ios web,Paid,1/5/16,,,,,,
40877,Berton,ios web,Paid,1/25/16,2/7/16,2/9/16,Toyota,Corolla,2016.0,2/17/16
40878,Strark,android web,Paid,1/6/16,1/24/16,,,,,
40879,Berton,windows,Organic,1/22/16,1/22/16,,,,,
40880,Strark,android web,Referral,1/27/16,2/16/16,,,,,
40881,Strark,ios web,Paid,1/11/16,1/19/16,2/13/16,Nissan,Sentra,2009.0,
40882,Berton,android web,Referral,1/9/16,1/22/16,1/29/16,Toyota,Prius V,2012.0,
40883,Wrouver,android web,Paid,1/30/16,,,,,,
40884,Berton,other,Paid,1/21/16,1/26/16,,,,,
40885,Strark,windows,Paid,1/5/16,2/15/16,,,,,
40886,Berton,android web,Referral,1/10/16,1/15/16,1/24/16,Toyota,Prius V,2013.0,2/4/16
40887,Strark,ios web,Paid,1/9/16,1/11/16,,,,,
40888,Wrouver,other,Organic,1/12/16,1/28/16,,,,,
40889,Strark,android web,Referral,1/30/16,2/13/16,,,,,
40890,Berton,mac,Referral,1/25/16,1/25/16,1/25/16,Mazda,MAZDA3,2016.0,1/25/16
40891,Berton,windows,Organic,1/22/16,1/22/16,1/22/16,Subaru,Outback,2016.0,1/23/16
40892,Strark,,Referral,1/3/16,,,,,,
40893,Berton,android web,Paid,1/4/16,1/12/16,,,,,
40894,Berton,ios web,Paid,1/1/16,1/2/16,1/3/16,Ford,Flex,2014.0,
40895,Berton,android web,Referral,1/16/16,1/25/16,2/5/16,Toyota,Sienna,2005.0,
40896,Berton,ios web,Paid,1/16/16,1/16/16,,,,,
40897,Strark,mac,Organic,1/6/16,1/15/16,1/19/16,BMW,3-series,2006.0,
40898,Berton,,Referral,1/2/16,1/27/16,,,,,
40899,Berton,android web,Referral,1/21/16,2/3/16,2/23/16,Toyota,Corolla,2004.0,
40900,Strark,,Organic,1/26/16,,,,,,
40901,Berton,android web,Paid,1/24/16,,,,,,
40902,Strark,other,Paid,1/19/16,2/13/16,,,,,
40903,Strark,other,Referral,1/6/16,1/7/16,1/7/16,Toyota,Sienna,2006.0,1/9/16
40904,Strark,windows,Organic,1/10/16,,,,,,
